x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12
2.705240267015221e8,29.09039064473377,4.89597496187521,0.027727512502650944,0.3158491417505646,80.96427072423842,0.019050387106691172,2.8485843764268913e-10,1.158718161523361e-10,6.354112209112097e-10,1.3609928330166295e-10,1.0797745516921277e-8
2.1382245700860167e8,29.08480148852035,4.894090883500693,0.018833672987265314,0.3142488073919244,81.17621920931893,0.011515945952483269,2.848275137202e-10,1.1004906862660695e-10,3.15985332196029e-10,7.222224635831408e-11,1.0798872560903056e-8
1.9404651691994587e8,29.079296846547937,4.892169447168259,0.013723738128735811,0.3134020920080512,81.38501379943256,0.006498975422355375,2.847238438336858e-10,1.0805214057985454e-10,2.0582792390592583e-10,5.0186016084418794e-11,1.0799530839219806e-8
1.988121990207321e8,29.071759605710362,4.889223143720585,0.023850279426784173,0.31566342357246213,81.67056154033622,0.008292716581170909,2.8480616956843555e-10,1.0849132739416802e-10,2.3017135601454757e-10,5.507346593613502e-11,1.0799855383608375e-8
2.008893308714296e8,29.064371532180807,4.886366229841007,0.03223198247466297,0.3175711983775376,81.95080283125355,0.009329765230642783,2.8479291904879667e-10,1.0864405801151918e-10,2.39481899006423e-10,5.6935757936064005e-11,1.0799421696713297e-8
1.8933528532303548e8,29.05957586875855,4.884725066953804,0.025803580789888945,0.31643750394934606,82.13337738644772,9.25372687915569e-5,2.848142629609167e-10,1.0762594731194666e-10,1.820788173509841e-10,4.551363889849984e-11,1.0801868276640817e-8
2.0419599099522567e8,29.049557485406858,4.880653974716304,0.047843812108327485,0.32115824734219267,82.5133604818949,0.014667331473774498,2.8484493919992677e-10,1.0882409417560987e-10,2.4852151810471936e-10,5.87589148526956e-11,1.080711914850986e-8
2.1190990923407057e8,29.040511259955938,4.877067441598111,0.0632578492925519,0.3245319651102908,82.85570574291695,0.02344291713632602,2.848787853951883e-10,1.0934583040012901e-10,2.779957383599526e-10,6.461174361721472e-11,1.080668319313818e-8
2.244667962539782e8,29.02990573347583,4.872789250217389,0.08497784970598496,0.3292065619920005,83.2575830982871,0.040384478304773236,2.8489889159755344e-10,1.1014216349905515e-10,3.2024828112381275e-10,7.304763563500724e-11,1.0803939736954325e-8
2.3106807165471435e8,29.020457438240744,4.869065767293581,0.10031893663652995,0.3325725057879069,83.61413542789971,0.04912973828336562,2.849155712734356e-10,1.1043726811790162e-10,3.3632044829506973e-10,7.625420882324425e-11,1.0801601857314714e-8
2.2740585330970445e8,29.013648851157235,4.866498057642929,0.10485357092955812,0.33370263740246386,83.87316466034787,0.0396872499607775,2.8489089860135227e-10,1.1018322591944503e-10,3.2376823647345063e-10,7.372798802094361e-11,1.0803670018331136e-8
2.236583539235656e8,29.006905932553245,4.863958002371293,0.10959408148017986,0.334876076693326,84.1289183282119,0.029934104509319263,2.849841703067928e-10,1.1002096493894587e-10,3.1446525197360133e-10,7.184988108236128e-11,1.0800986948158354e-8
2.4044496372674817e8,28.994561028453713,4.859061107860857,0.130915580835295,0.3395396265210921,84.59628956418202,0.0620714673880201,2.8503120441084334e-10,1.1043979196138043e-10,3.3569361804748535e-10,7.610859683239137e-11,1.0794300445546601e-8
2.514223893488816e8,28.98347458557448,4.854748135876235,0.14672956417369598,0.3430425246502426,85.01356139460148,0.08080503778160764,2.851743431253834e-10,1.106084153325029e-10,3.431703289199249e-10,7.762490036207842e-11,1.0795022658958214e-8
2.3838085363536945e8,28.978793390538407,4.85292746282903,0.15048421477357526,0.3439737484800359,85.19400595410454,0.047434350154464094,2.849622527548094e-10,1.1050132158552574e-10,3.370622406184013e-10,7.646485423283926e-11,1.0788142210823874e-8
2.475087303904004e8,28.96824669132156,4.848874591450591,0.16271980708016406,0.3467223265920109,85.59225881048194,0.06341827627299718,2.84985189684067e-10,1.1050594491867629e-10,3.371001965285825e-10,7.640755407779152e-11,1.0791514112402732e-8
2.364361470156571e8,28.962896195830083,4.846733826991285,0.17157475988528798,0.34868162962334165,85.7972684951539,0.035614662298510576,2.8464600413025984e-10,1.1057153930691518e-10,3.415273003203034e-10,7.73139134720664e-11,1.0785385625074917e-8
2.252579238966478e8,28.95781408488729,4.844628201142672,0.18209957969540483,0.3509717196593263,85.99691258555079,0.009807498425511894,2.844232360409558e-10,1.1070462137748895e-10,3.492775818458991e-10,7.891626625312657e-11,1.078245300165796e-8
2.390030620916537e8,28.94629532792203,4.8403040750748145,0.18944807149223425,0.35280798643918665,86.42986652257247,0.03708075350714427,2.8450837176955927e-10,1.1048371415531567e-10,3.3789005219739653e-10,7.665952900982386e-11,1.077562229652549e-8
2.2632564724734476e8,28.94153225712821,4.838224679661118,0.20399319693353563,0.3558995871408392,86.61737649960072,0.008990293341689593,2.844260131998606e-10,1.1073732204316813e-10,3.527648852759929e-10,7.960840811353793e-11,1.0766282465378519e-8
2.334119450811028e8,28.931742075584197,4.834522681958139,0.21079481496537042,0.3575582611587926,86.98534062672123,0.02213914743295458,2.8421308681481217e-10,1.1058963258760398e-10,3.4437199885186e-10,7.791414887760176e-11,1.0766544042399659e-8
2.3063804239660951e8,28.924341284628902,4.831592761153888,0.22282660001991908,0.36021241587663716,87.26692186448999,0.015209625062626346,2.8407480198445226e-10,1.1066949530156517e-10,3.494456652697482e-10,7.893949764959137e-11,1.0764905056299577e-8
2.2728857483919427e8,28.91717102591973,4.828734596434626,0.23575004520704537,0.3629845471151812,87.53426153271263,0.007752276396159325,2.8414095253361545e-10,1.1081332845126988e-10,3.5542944709747965e-10,8.009480739747605e-11,1.075802818945242e-8
2.2568889521212098e8,28.909605601620388,4.8257455502477615,0.24738790276614292,0.36557444634158875,87.81824045853712,0.004103619884955646,2.8399694076651877e-10,1.1086836067919768e-10,3.5874860577953234e-10,8.071400584723542e-11,1.0759673912140443e-8
2.2328710024299803e8,28.90214342331755,4.822826017602667,0.2599750914150503,0.368340974315633,88.0990132773344,-0.0007095696122323709,2.839092399803688e-10,1.1092049252318493e-10,3.63360875044964e-10,8.170963667088863e-11,1.0759964720337242e-8
2.4354578946614787e8,28.88860117442686,4.818114260786886,0.24818362647194314,0.3663954106622928,88.61274225753229,0.034781540431446566,2.838449421409539e-10,1.1021065210777706e-10,3.2547911898730103e-10,7.404871965054574e-11,1.0761535850051906e-8
2.4649399592168355e8,28.87948753465163,4.8146057804851115,0.25586467054350687,0.36822317311660213,88.96129226043907,0.03777648493643846,2.8409340577621385e-10,1.101750112082468e-10,3.220337525084047e-10,7.329898628651646e-11,1.0761192865248136e-8
2.4193691316968393e8,28.872325009912903,4.811704477569639,0.273262668104495,0.3719466208513471,89.23628288554346,0.028050404972385465,2.8400720732882165e-10,1.1039591108655553e-10,3.3413526516608773e-10,7.566994671299694e-11,1.0768860864954658e-8
2.5710710638934672e8,28.859674901564894,4.807272802485827,0.2627876818878559,0.3702436593515893,89.7107764589418,0.050951632314777784,2.837644074038542e-10,1.0989474242922448e-10,3.041768291090302e-10,6.969360409077161e-11,1.0765158350061407e-8
