x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12
2.583162901868039e8,99.98548181664108,4.896035890027394,0.032427881854639753,0.31132672458130695,80.94851384043206,0.003303974767906588,4.498035369590055e-10,1.1910075903632873e-10,7.995641373787496e-10,4.0700337031170466e-11,1.0797745805322125e-8
2.786516238728051e8,99.96870700933644,4.891268532256734,0.08019437271567119,0.3128800632709827,81.35111320116162,0.006990335548837543,4.497911568482708e-10,1.2294676770766527e-10,1.0107031548242675e-9,4.112795456037032e-11,1.079933937456343e-8
2.5170950348054975e8,99.95751138947817,4.888659094018854,0.08064465923143113,0.3138558605045071,81.61992816328916,-0.002885867035473484,4.4984673938788734e-10,1.179139152202952e-10,7.336068691530042e-10,4.054947326142872e-11,1.0797104516279595e-8
2.4109816790231124e8,99.94562430721925,4.885772351666554,0.08741741717271094,0.3149020163999883,81.90505311165182,-0.008877624237951595,4.4983388588208294e-10,1.1601937485729537e-10,6.302230416226347e-10,4.035401253066167e-11,1.0797591030203804e-8
2.354649312005655e8,99.93348728154845,4.882773962507509,0.0970707778551141,0.31597574925268745,82.19674933759775,-0.013175505179859007,4.499081872572897e-10,1.1511958057917142e-10,5.800681480729529e-10,4.024463917304174e-11,1.0799043198342631e-8
2.4877740894813558e8,99.9161780051528,4.877879469179064,0.14459559347535378,0.31758006796286326,82.61233817757446,0.0007139140456234212,4.4982383169055886e-10,1.172453148277008e-10,6.959027565354563e-10,4.049753195626567e-11,1.0797145463285976e-8
2.4654807554366282e8,99.90298748696715,4.874499792918375,0.1618474206201715,0.3187583723459862,82.92875798001063,-0.00226965518512456,4.4968896876604757e-10,1.1694101186106928e-10,6.778680917863488e-10,4.0478743301732007e-11,1.0795196942130808e-8
2.4221680432914177e8,99.8906777824302,4.871425952456624,0.17356576372333332,0.3198519829626995,83.22427656465328,-0.008777712859817762,4.498454719726319e-10,1.1642075334800474e-10,6.489394234195539e-10,4.037672802155961e-11,1.079710075516311e-8
2.478940485343076e8,99.87491684533316,4.86715041422649,0.20654030362594408,0.3212921020811536,83.60313466822264,0.0009269605442082454,4.500037828052488e-10,1.17010541570745e-10,6.811450650954058e-10,4.043332255658495e-11,1.0795308165409691e-8
2.3741619482072547e8,99.86509123362488,4.86486954148809,0.206513257695782,0.32212820541500087,83.83999271615562,-0.01858173215844855,4.5017712684417157e-10,1.1611645515266198e-10,6.333117783188359e-10,4.029806025285996e-11,1.0799452301717637e-8
2.35317346256733e8,99.85239043715863,4.861636693233463,0.22259893270856804,0.32325151734467517,84.14456715615921,-0.021918643956847547,4.5022648159059717e-10,1.1599202691290864e-10,6.27275412854637e-10,4.0303564811473436e-11,1.0806001374373413e-8
2.29922676854269e8,99.8411073617047,4.858824705223979,0.23362403301162327,0.3242432959290704,84.41472956972716,-0.03195070441168143,4.502488417450879e-10,1.1576703035895993e-10,6.147525162868514e-10,4.0246585485088854e-11,1.0808007303531501e-8
2.304223648402074e8,99.8276795963428,4.855341946182927,0.2531361968296721,0.3254431785116467,84.7359023354934,-0.029340001152540006,4.501368697281141e-10,1.1581229638324187e-10,6.169161868447228e-10,4.024031673847355e-11,1.0802087084455959e-8
2.2247817683547598e8,99.81768332028669,4.852842489257615,0.263740723663799,0.32630988850172404,84.97322066519155,-0.04489448885261206,4.502782974740098e-10,1.1570109263825605e-10,6.101491053601055e-10,4.021382716080216e-11,1.0798339350646448e-8
2.2155556301013395e8,99.80507098796349,4.84961962428755,0.2808794603438317,0.3274393711465823,85.27623957943861,-0.044577426808530884,4.501963042837576e-10,1.1570314198069772e-10,6.101289788193579e-10,4.0213369538148315e-11,1.0802100013478748e-8
2.1546579480687562e8,99.79466746146541,4.846939703018559,0.29574444215200085,0.3283663777034842,85.52375914129355,-0.05547082757574976,4.503062390548355e-10,1.157556035264557e-10,6.121063334172337e-10,4.018546806225926e-11,1.0803220726306218e-8
2.072622016078832e8,99.78547315365955,4.844536879897881,0.31138232929963033,0.32918007697149626,85.74557401381425,-0.07035151872755743,4.504170016453384e-10,1.1587624627074372e-10,6.185645710297146e-10,4.0178387332119856e-11,1.0803135218519531e-8
1.981308506618512e8,99.77707765917553,4.842278258350087,0.32848824637076385,0.3299315578621938,85.94603507497037,-0.08646498490719794,4.503710664907359e-10,1.1606763050454668e-10,6.29172391992867e-10,4.016324426436961e-11,1.0805411262159235e-8
2.099322741959341e8,99.75973231004491,4.838089284337383,0.3381792158624083,0.33145100635006447,86.3632643126029,-0.056916851010018504,4.501106095193206e-10,1.1555728495126492e-10,6.039256260434475e-10,4.010853592455217e-11,1.081229705879002e-8
2.108470336966374e8,99.74694581105564,4.8348390128856655,0.35236432980817434,0.33259849924977014,86.67054440039085,-0.0521551985674868,4.500203910677454e-10,1.1545401903801358e-10,5.989480354346878e-10,4.0098320476819684e-11,1.0813855468543283e-8
2.1377884559670603e8,99.73307601032884,4.831430339800865,0.36385659100892725,0.3338277634733894,87.0040171601776,-0.04348353353457159,4.50135553194212e-10,1.1522669526523975e-10,5.881781965721976e-10,4.007731662665814e-11,1.0819814345393342e-8
2.0642414570607698e8,99.72401650098783,4.828892317628297,0.3873304306836516,0.3346416315847478,87.21985275821591,-0.056527263245026875,4.5024750078305544e-10,1.1560031196328547e-10,6.06525221217625e-10,4.0044209992908095e-11,1.0824965968095629e-8
2.2687203471562314e8,99.70200790751402,4.824138557966308,0.36968538846888077,0.3365280281417563,87.75245410833817,-0.012566627908573463,4.5079036188655755e-10,1.1434973771872337e-10,5.369188072432944e-10,3.99810040287254e-11,1.0832198143178551e-8
2.2561050430540442e8,99.68965950029798,4.821003796547124,0.3865385337372163,0.3376424703705489,88.0518458456151,-0.014638120157612344,4.507211320301924e-10,1.1443177991046246e-10,5.405772858251015e-10,3.9969606138860694e-11,1.083633669079188e-8
2.2899356542487514e8,99.67511114105154,4.817501997178904,0.39407837953667374,0.3389369505385583,88.39810395042468,-0.007630679780968884,4.508322997733241e-10,1.1421440978294959e-10,5.271240362078287e-10,3.993469917280394e-11,1.0839205906585681e-8
2.233470887624516e8,99.66488384494623,4.814609204016378,0.42174351495560874,0.3398972425020597,88.64396090510778,-0.01801556526503896,4.5084749983987477e-10,1.1458190261466019e-10,5.484311798427116e-10,3.9921450322742e-11,1.083917137280512e-8
2.2154823380721596e8,99.65303607300902,4.811512362225614,0.44035934568739493,0.34092111819140547,88.9327519603667,-0.02061567259247198,4.5086093477513024e-10,1.1468736010163734e-10,5.541662605945578e-10,3.993930813396642e-11,1.0835412546198325e-8
2.3289542915652514e8,99.63474413326271,4.8075236130086045,0.42291783097885227,0.34244847848685883,89.37226686775507,0.00024821234098562975,4.506391740834446e-10,1.137969841207387e-10,5.05609333873581e-10,3.99588417738406e-11,1.082718210560976e-8
2.4122377262257153e8,99.61754563229492,4.803721309019049,0.41301179877964367,0.34396480361685017,89.78605337152898,0.014325986299092576,4.507199556126652e-10,1.1314021275999673e-10,4.710346089338451e-10,3.990960597170616e-11,1.0819891942807893e-8
2.515146650290445e8,99.59905043618072,4.799736661238541,0.39578011572076743,0.34555150180905037,90.23222164139976,0.03051742803835226,4.5094330797695854e-10,1.1236063008995951e-10,4.288263600462016e-10,3.9848062245556e-11,1.0822725723023365e-8
2.473055246291634e8,99.58743823910754,4.796517487206035,0.4269930028248734,0.3465829098219093,90.5086777457111,0.02203227259947549,4.5075760683073473e-10,1.1276995073217487e-10,4.5210948337639364e-10,3.981725720260613e-11,1.083414055338196e-8
2.543888147066976e8,99.5702569863237,4.792685088625898,0.418000596513532,0.34804775675842725,90.92082471145106,0.03179253643737864,4.510619393428771e-10,1.1224698383194565e-10,4.2392397146238323e-10,3.9836736650278013e-11,1.0828523431886578e-8
2.5900144797539878e8,99.55415672922885,4.788951235967624,0.41791325933663503,0.349478011327071,91.29723067895164,0.037026176646844676,4.5126751440650073e-10,1.1198312441892205e-10,4.0813444051856345e-10,3.9781190783403584e-11,1.082171362827197e-8
2.6518977753775588e8,99.53674199199371,4.785115988353606,0.4114157067866662,0.35093975611490996,91.71173266867541,0.04409193841434408,4.5150249958669193e-10,1.1158819990937936e-10,3.861525381349959e-10,3.980355020170909e-11,1.082110383740782e-8
2.5475962463639444e8,99.52808028999351,4.781923749146332,0.4736606614870595,0.35181832454424994,91.91402528777301,0.02735175054932309,4.5076497204044443e-10,1.125807104372919e-10,4.4046156773636174e-10,3.991685028735303e-11,1.0809652074140986e-8
2.5869584669637138e8,99.51217315746146,4.778213744005798,0.47444092010691,0.353197350577327,92.29684863334785,0.03136007672189886,4.5106205047824354e-10,1.123439526477874e-10,4.2686544505614077e-10,3.992855408134193e-11,1.0817359019940445e-8
2.6176576909627914e8,99.49638445894632,4.774515617619843,0.47921206436678765,0.35457393064831383,92.67715989774908,0.03392555368534605,4.51124146708932e-10,1.1222115525788613e-10,4.1795353511929265e-10,3.9862438621911644e-11,1.0818620519607665e-8
2.6283578416729182e8,99.48166489802853,4.770865898849912,0.4932124116225054,0.3558916210809881,93.02411305701023,0.033759115458322345,4.5117145908097493e-10,1.1226843402358976e-10,4.186886738589644e-10,3.983216791544559e-11,1.0808368569741227e-8
2.687431295823866e8,99.4641854845372,4.766967474095075,0.48400608105898785,0.3573142001849393,93.43964590880577,0.039543022455304146,4.5142134100914613e-10,1.1189790662732499e-10,3.970018835490093e-10,3.983537577220392e-11,1.0812209500165784e-8
2.6710545782813936e8,99.45052157526641,4.763312414757959,0.5121735759949039,0.3585530447962713,93.75924858198402,0.03591583430094296,4.5109848750274087e-10,1.1217668216128471e-10,4.109640287847034e-10,3.989139168629723e-11,1.0806312299093104e-8
2.7157490004897004e8,99.43357981945273,4.759502366520774,0.5093523144289934,0.3599228151053964,94.16458114400601,0.039594949066852715,4.509691317400949e-10,1.1193211515348855e-10,3.9680842611539403e-10,3.985778826487877e-11,1.0811886776139477e-8
2.6827807093147138e8,99.42099798204956,4.755869562273045,0.5471836255551855,0.3611722333282865,94.46158915117176,0.03431692968634343,4.5108845773613767e-10,1.1229222671586176e-10,4.183003871864594e-10,3.989779169205467e-11,1.0815569672904166e-8
2.639059196897418e8,99.40910077725849,4.752324800603972,0.5910019906815996,0.36233393368726347,94.75280139703995,0.028234303822713934,4.510328214140761e-10,1.1272901259528347e-10,4.4378217812495607e-10,4.0054444042557815e-11,1.0830791903881632e-8
2.529532763883952e8,99.4009041576007,4.749192507930215,0.6713834680919943,0.3634362491769071,94.95197351297591,0.015589216801458633,4.5142564852297577e-10,1.1360643159620848e-10,4.973849558407956e-10,4.034302026442283e-11,1.085706920332104e-8
2.591140046223538e8,99.38310718336628,4.745274020981798,0.655208987008971,0.3648433661042033,95.36213830272419,0.021372239009830433,4.5136165625241386e-10,1.1322114563111479e-10,4.721842351182338e-10,4.01962622611235e-11,1.0842793979098367e-8
2.6967248114638746e8,99.36252020499364,4.741096147857256,0.6136949376495998,0.36644245395238145,95.84356269104832,0.031249181847194798,4.5121928837526995e-10,1.1252086206469684e-10,4.2800317301136046e-10,3.9982031769373874e-11,1.0819722349310735e-8
2.5859664252303126e8,99.35519346340192,4.7378339664000695,0.6999360363679819,0.36744633673451244,96.03395073134104,0.019278332176130446,4.511102747950999e-10,1.1341740610930658e-10,4.825682906812114e-10,4.029497878025241e-11,1.0818218245044176e-8
2.6275074198093954e8,99.33866499083281,4.73403172321136,0.6945272330474299,0.36889832673513917,96.43420381600986,0.022609229942059564,4.5148727083007145e-10,1.1312890374120336e-10,4.671854390124924e-10,4.0165905913779123e-11,1.0826870225151808e-8
2.671867360839514e8,99.32185919060208,4.730207770642928,0.6872559497648866,0.37036453909330086,96.84247629140158,0.026018562342912232,4.516563533819501e-10,1.1288022904629859e-10,4.5107421096943563e-10,4.002022077703394e-11,1.0834010658545992e-8
2.745196983383047e8,99.30284021743248,4.726114259431114,0.6615586780983904,0.3718257976832706,97.30998506507336,0.03188909145102243,4.51931945136631e-10,1.1239416289656813e-10,4.224012592415324e-10,3.989205876284807e-11,1.0822464292599311e-8
2.737888605391578e8,99.28885404828394,4.722397661508655,0.6877422821087319,0.3731320524905119,97.63944062692227,0.030209789249312696,4.5212882330599693e-10,1.1253299050002692e-10,4.3084914857091873e-10,3.9996363250963236e-11,1.0827396183293096e-8
2.747794817741808e8,99.27399528962378,4.718565921522273,0.7030646490761839,0.37441712289283996,98.01369160206383,0.030127500759725777,4.519061272234698e-10,1.1252399161110912e-10,4.314414078293027e-10,4.006955249169659e-11,1.081206635341656e-8
2.7416030653731406e8,99.2595656759224,4.714737067983784,0.7289077366814459,0.37569801008394116,98.3577451462591,0.028673076105047116,4.5232551260244357e-10,1.1265468527748104e-10,4.391417340199948e-10,4.020553709150236e-11,1.0800496618908171e-8
2.758486132046733e8,99.24312267967623,4.710894004297356,0.7391333014405631,0.37708748316474544,98.74991325849474,0.02922308144027234,4.523106610815459e-10,1.1259185907104639e-10,4.359584007897359e-10,4.024942034226521e-11,1.0793348395490004e-8
2.806538883092176e8,99.22606966934381,4.706913306214817,0.7278683233078181,0.3785567686073827,99.16621792212266,0.03229019484591793,4.5154609598332184e-10,1.122960331500963e-10,4.1960646602616954e-10,4.009787159965135e-11,1.0791652575545811e-8
2.8197884003019416e8,99.2095246446968,4.703004267593936,0.7413898268097191,0.3799821258797139,99.55356332103428,0.03240866953407612,4.512926791127805e-10,1.1227053959400545e-10,4.189139513411278e-10,4.0161889297648754e-11,1.0782600239986688e-8
