x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12
1.1304902506849294e9,7.488780672195935,-1.7969871485325475,15.748439112173145,6.566020980850743,983.9078102827166,-0.01876850638083154,2.583692300087195e-10,1.2910774330628172e-10,1.8891720500588995e-10,7.47934464287056e-11,1.0799899432703591e-8
1.131606241990172e9,7.450258171080548,-1.816345092746593,15.77676036321372,6.577255714736432,985.5267783771635,-0.018061178680482647,2.583658867543407e-10,1.291077711800156e-10,1.8891674509032606e-10,7.479371582631587e-11,1.0799895314253108e-8
1.1175974613341067e9,7.420040743809406,-1.8312239574203886,15.798351485477603,6.585823576587299,986.7599085431124,-0.02022432092089259,2.583729171407111e-10,1.2910826877790961e-10,1.889143327105744e-10,7.479333299497853e-11,1.079974681656461e-8
1.112026952737692e9,7.385492592006236,-1.8484415333711803,15.82352755399986,6.595798695323822,988.1974235517746,-0.020745581701769312,2.583743260637728e-10,1.2910831161302117e-10,1.8891472192531456e-10,7.479336938276517e-11,1.0799721534102454e-8
1.111315863590385e9,7.3483531942769815,-1.8670433457296214,15.850715538398648,6.606570728325296,989.751780789677,-0.020336146834178066,2.583730774185861e-10,1.2910835736897183e-10,1.8891481788624705e-10,7.479341149409358e-11,1.0799704202547937e-8
1.1148451297316382e9,7.3088586441785806,-1.886880229174916,15.879751726771309,6.6180823968902,991.4158863174608,-0.019131732843377016,2.583700785687284e-10,1.2910816201166934e-10,1.8891517964037122e-10,7.479371613698463e-11,1.079974830304829e-8
1.120513476481377e9,7.268032525096718,-1.9073568624164383,15.909809047088517,6.6300178493004776,993.1396299115922,-0.017548095790634367,2.583674071339658e-10,1.2910754422314884e-10,1.8891705904184212e-10,7.47944759646793e-11,1.0799877403445726e-8
1.111314012125014e9,7.235944819354837,-1.9234507835153254,15.933114832771658,6.639238997402624,994.4693535772333,-0.018835439277025454,2.583677927706061e-10,1.2910820551640842e-10,1.88914584637008e-10,7.479332614302557e-11,1.0799678009628206e-8
1.1069362682224166e9,7.201159071131355,-1.9408670804760124,15.958492281665231,6.649282844480221,995.9185989628955,-0.01917406868012463,2.5836735516061615e-10,1.2910845094978057e-10,1.8891410226435322e-10,7.479297968996566e-11,1.0799615749483085e-8
1.10481380428554e9,7.165042246845772,-1.9588772467065927,15.984867812979568,6.659730776661775,997.4282856469223,-0.01907480427566374,2.5836789509392154e-10,1.291083492431212e-10,1.8891450417547762e-10,7.47930967852145e-11,1.0799639408471868e-8
1.1015973515132103e9,7.1297495734876275,-1.9765359019070248,16.01065783037867,6.669954484106546,998.9034168678148,-0.019188688273857044,2.583674186067238e-10,1.2910842671105225e-10,1.88914498418739e-10,7.479310387991826e-11,1.0799650621587396e-8
1.0963421824078233e9,7.0958391447002995,-1.9935436979422547,16.035423463831965,6.679750947960236,1000.3198400410317,-0.019692829884252767,2.5836682982190533e-10,1.2910899797380927e-10,1.8891312096731195e-10,7.479263617965187e-11,1.0799586455214875e-8
1.097702091282344e9,7.0578569995597045,-2.012421436594426,16.06323870998969,6.690761585624366,1001.9097538523329,-0.018914054608811823,2.583692291093584e-10,1.291083022314598e-10,1.8891518629503067e-10,7.479333974251846e-11,1.079965647353085e-8
1.0872676608564136e9,7.027563505293449,-2.027853403122975,16.085304723234632,6.6995058503827165,1003.1746393835358,-0.020427623104613928,2.583636138425089e-10,1.2911000227657285e-10,1.889102797697913e-10,7.479153215894469e-11,1.0799429903725536e-8
1.0803539704973907e9,6.9950169061145875,-2.0441703803832274,16.108953560606565,6.70888046635158,1004.5279654829118,-0.021229108511014165,2.583625300619168e-10,1.291107986452652e-10,1.88908486794213e-10,7.479077251034186e-11,1.0799353998601401e-8
1.0800209518257382e9,6.958551198773381,-2.0623342150003094,16.135708415100574,6.719467319945505,1006.0562764707847,-0.020740949946868877,2.583634547662526e-10,1.2911022287362152e-10,1.8891024122332584e-10,7.479149210153918e-11,1.0799426973616093e-8
1.07689154219186e9,6.923882014170498,-2.07966212028367,16.161057214388496,6.729504899359395,1007.506190327644,-0.020807117088302775,2.5836345511623036e-10,1.2911031013233922e-10,1.8891001583674955e-10,7.479124221671666e-11,1.079945016345709e-8
1.0601169312780951e9,6.897909221416336,-2.0929622815154327,16.179649140841732,6.7368075258370235,1008.5691638077146,-0.023524864316529143,2.583603600899931e-10,1.2911364085706434e-10,1.8890173212766678e-10,7.478722653744058e-11,1.0798996580810867e-8
1.0561516091476196e9,6.864167175927538,-2.1098163035956565,16.204271187450775,6.746545719670261,1009.977030759561,-0.023692325545885698,2.5836030891870507e-10,1.2911382625245602e-10,1.88901144852434e-10,7.47869288005667e-11,1.0798970125862303e-8
1.0493884938106138e9,6.832387444041043,-2.125790796521306,16.227427821688625,6.7556821863097,1011.2986891436381,-0.024404352076421606,2.5836055677598243e-10,1.2911471194813897e-10,1.888988609935296e-10,7.478584298313996e-11,1.0798858222236715e-8
1.0422010194859653e9,6.800890395911094,-2.1415630508231533,16.250273009955848,6.764681879676534,1012.6004336105891,-0.025186808320366016,2.583607273082038e-10,1.2911574138297284e-10,1.888967731015271e-10,7.478447126749528e-11,1.0798718250842768e-8
1.0417549083853112e9,6.765453050695303,-2.1592224491200467,16.276289147610388,6.774993712186388,1014.0879629926407,-0.024632853599858874,2.583609480549828e-10,1.2911513033100695e-10,1.888979440683507e-10,7.478520406293869e-11,1.0798782351329073e-8
1.0438080293778815e9,6.728499514592716,-2.177589931973854,16.303502254508473,6.78577976037123,1015.6419805179835,-0.023600383818742708,2.5836058927546673e-10,1.2911390112303376e-10,1.8890062945895417e-10,7.478671086204517e-11,1.0798933200008885e-8
1.0381511045536454e9,6.69636696412942,-2.1936645168659896,16.32684709834966,6.795020437454677,1016.9773813916473,-0.024110921654096215,2.5836079585137575e-10,1.2911459866196153e-10,1.8889908683184246e-10,7.478612470115531e-11,1.0798876036513612e-8
1.0348655386451157e9,6.662934994354846,-2.210362897676535,16.35126316615463,6.8046859602427245,1018.3751549106753,-0.02414422291423105,2.5836062008747274e-10,1.2911468607274217e-10,1.888990574607357e-10,7.47860390735389e-11,1.0798859699432352e-8
1.0344987428538281e9,6.627866152931298,-2.227900011743288,16.377049914829836,6.814907226038064,1019.8514059435314,-0.023600461461172135,2.583595268817009e-10,1.2911414358313478e-10,1.8890027867602063e-10,7.478661732711343e-11,1.0798916972797533e-8
