x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12
1.3684335284088865e8,44.995416621726655,9.997945836422305,0.00787920293564833,0.311541795117004,80.78461700121294,0.003712559700856013,2.6733984113804573e-10,1.1300407139405963e-10,4.4296398381105614e-10,8.93794875024712e-11,1.0797745724290606e-8
1.3265328497000101e8,44.99112391030294,9.996093364838947,0.015086046836272553,0.3129802417242982,80.95786304049125,0.00312729772962748,2.671451106603088e-10,1.1159576104861825e-10,4.3945932148414816e-10,8.923514482930464e-11,1.0798884018083851e-8
1.4669834833572334e8,44.98527577735774,9.99334548955101,0.02544851438926052,0.3149580732546271,81.19290292113973,0.00635033341118784,2.6753645445950185e-10,1.1617274019371898e-10,4.50835958055651e-10,8.97365826230188e-11,1.07983222585984e-8
1.7813244808371753e8,44.9761799099589,9.988694836737174,0.04247997612434333,0.31806383743889416,81.55667257136709,0.017410931410871112,2.685173312669794e-10,1.2625178259595862e-10,4.760646503047042e-10,9.084777968128205e-11,1.0796869804868157e-8
1.7075584317357028e8,44.971483501895506,9.986608635493461,0.05050485520597872,0.3196424162532031,81.74630684525943,0.013337008608780215,2.6828884344505724e-10,1.2380112584724946e-10,4.699690816790951e-10,9.055598494781529e-11,1.0796811815392498e-8
1.7929274927773705e8,44.96416920487938,9.98295624226792,0.06399317194514663,0.3221327959192055,82.03928647590128,0.01901599996872323,2.68454182917643e-10,1.262699507705919e-10,4.761007509008335e-10,9.083470230114238e-11,1.0798599888072756e-8
1.899973081595323e8,44.95591853325759,9.97871019057361,0.07951416340122804,0.32495823233820953,82.37026322530097,0.02800740622729092,2.6870134884744477e-10,1.291755967401485e-10,4.834521102428044e-10,9.117651334206093e-11,1.0804058817909247e-8
1.974208209666235e8,44.94791889676492,9.974611699896286,0.09452458500690006,0.32769148303928686,82.6908031695612,0.03518834257578805,2.68962037747234e-10,1.309938519524408e-10,4.879341267741754e-10,9.13427739393586e-11,1.080692820470489e-8
2.0249823109962994e8,44.94021685644717,9.97069035764219,0.10892597782237756,0.330327048653394,82.99923662105573,0.04038860485466077,2.690594564167472e-10,1.319918031423856e-10,4.905107177291238e-10,9.143698034168396e-11,1.0808613607339728e-8
2.123945620489062e8,44.9309858072001,9.965828108544066,0.12656252097720444,0.3334908195499779,83.36749959609752,0.053041022284107286,2.6918008828603926e-10,1.3396072367717876e-10,4.953781254735022e-10,9.166582744591339e-11,1.080972360371193e-8
2.1306409830128315e8,44.924116345860014,9.962411191753535,0.13922961623617136,0.33584111417705165,83.64446540872586,0.051622652987991666,2.692335976064661e-10,1.3380047037169613e-10,4.949288392613703e-10,9.164009256529229e-11,1.0814735878160038e-8
2.2158982642286658e8,44.91491683190316,9.957579215286339,0.15676830820256094,0.33899219295833266,84.01335377007176,0.06371480688568537,2.6949764848177975e-10,1.3500429128481323e-10,4.978030099709776e-10,9.178788025206344e-11,1.0810951770592288e-8
2.3767055039254522e8,44.90325452279318,9.95129854311994,0.17934839776351355,0.34298999023173815,84.47813078815183,0.08955471534586609,2.6992112659307307e-10,1.3704648406244704e-10,5.027004400506376e-10,9.20094163379773e-11,1.0814443863207107e-8
2.3931534589911485e8,44.895566441580904,9.947418608129507,0.19356116558919628,0.34560122981269703,84.78418172441998,0.08728439901993089,2.700660005604242e-10,1.3691284968461775e-10,5.024285077767919e-10,9.203178484411595e-11,1.0813624042492236e-8
2.425500139627499e8,44.88739457786669,9.943246059924666,0.20887022972563885,0.3483832034264079,85.1122765128028,0.08810949523541767,2.7016641062815593e-10,1.3694324254847544e-10,5.025372381908754e-10,9.200586145414138e-11,1.0810434900986767e-8
2.508391800770978e8,44.87766555140215,9.938200976555512,0.2272082078240914,0.3517182124118369,85.50091905775346,0.098603080000258,2.6999980995673425e-10,1.3733486413822193e-10,5.034267113654274e-10,9.20902343545805e-11,1.0811601989059873e-8
2.5482331072893903e8,44.86892435638982,9.933793971125718,0.24341593707191664,0.35468259738995334,85.84864013385148,0.09991680934201767,2.700469700893928e-10,1.3736682207290656e-10,5.035562126540435e-10,9.214122946903504e-11,1.0815894894865387e-8
2.5503405400096676e8,44.86118042768897,9.929890379065565,0.25778993578452875,0.35732578430500067,86.15851629921497,0.09385880955798621,2.701526853531582e-10,1.3725926712450756e-10,5.03347645490033e-10,9.21602742356184e-11,1.0812199543810745e-8
2.422175706412973e8,44.856941658855334,9.927772380300246,0.265573878218493,0.3587557865629525,86.327144973312,0.06398479492322519,2.7015134968167754e-10,1.370689944572038e-10,5.029146473230679e-10,9.210554122510382e-11,1.0802402144765379e-8
2.388794526395453e8,44.85011138588064,9.924374770446832,0.2781014342076793,0.36102511115310293,86.59288079635421,0.053940433215118724,2.7009844353556935e-10,1.3706812067002573e-10,5.030135854613129e-10,9.204832204446806e-11,1.0799620255166815e-8
2.2901979978919795e8,44.84515329845934,9.92184204995011,0.2874463598285346,0.36268072151618663,86.78808636337972,0.03301280935011587,2.7031270572189564e-10,1.3720592439290772e-10,5.03406998710817e-10,9.209522279003297e-11,1.079412465823078e-8
2.289703646889992e8,44.83764834207765,9.91807673237683,0.30132022875982156,0.3652018614783403,87.08480216262545,0.030896135756246817,2.704158918361938e-10,1.372232522570179e-10,5.036269682761775e-10,9.211946446506806e-11,1.0801903521857059e-8
2.2083119300241923e8,44.83242890383704,9.915314043793803,0.3113313577092378,0.3669972224047303,87.29048072166366,0.015013967699443458,2.7058249465214466e-10,1.374720720116906e-10,5.043229823137825e-10,9.216837135275378e-11,1.0805750680078403e-8
2.1019407422900644e8,44.82813485080666,9.912912300488701,0.31996142758783197,0.3685202902339566,87.46111620635635,-0.003987575723239278,2.7081280789735876e-10,1.3786844047164723e-10,5.054041302468365e-10,9.22278840701109e-11,1.0802937924368939e-8
2.1156010186629146e8,44.820823337972584,9.909149884288025,0.3337676244413198,0.37109119615487224,87.76034477802402,-0.0018588439329265535,2.7087469838712386e-10,1.3780965051908443e-10,5.051684646267776e-10,9.227771850053305e-11,1.080875588516685e-8
2.169449787427123e8,44.81202682862582,9.904911023062436,0.34958090838799655,0.3740397677356637,88.10828150727191,0.006722944432589764,2.708693708539534e-10,1.3754110309411022e-10,5.043584787869319e-10,9.224781790127937e-11,1.0814809050943518e-8
2.2615234411866596e8,44.80187317457662,9.900153883675245,0.36747320633152436,0.37745234626426405,88.51553257728787,0.02091332593541405,2.705842471361859e-10,1.3705694017458345e-10,5.030700237910525e-10,9.218642467029217e-11,1.081058404924717e-8
2.2662815863696435e8,44.79421096624802,9.896298541402844,0.38155764924386987,0.3800122156239105,88.81548003738973,0.02046867536828846,2.704293528967865e-10,1.3707751870331604e-10,5.032682204714558e-10,9.216068478323844e-11,1.0801994649065553e-8
2.378987910297774e8,44.78318391638589,9.89123458982657,0.4006674121856717,0.3837098759568272,89.25397834990997,0.03662263752515939,2.7025551516391027e-10,1.363580872654993e-10,5.014682340988191e-10,9.208377726672895e-11,1.0797504534306945e-8
