x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12
1.749788052557886e8,44.996881653765065,9.997526183731997,0.008975623881268612,0.31195483923874945,80.98918102330401,0.0023876506996015736,-4.4232973308843536e-11,1.0845983976084273e-10,3.4040224866059315e-10,8.888350094807643e-11,1.7797745308670327e-8
1.6181282465839452e8,45.00181815540971,9.995613519279607,0.013758433118757012,0.31359526100625923,81.31991941184762,0.0002495666135113122,-1.9706858821627093e-10,1.0463894910230188e-10,2.83088892020806e-10,8.84631942664457e-11,1.779774234451006e-8
1.711148655268287e8,44.9959704326924,9.992875407568024,0.024396382616507867,0.31571687455550385,81.74094846792843,0.0027122657971429356,-9.13228094949927e-11,1.072825998912649e-10,3.2274354281243514e-10,8.875398220197097e-11,1.7797745744042535e-8
2.000820468378267e8,44.96734946316029,9.98827098432368,0.04780015405135512,0.3189547108744184,82.37265855064405,0.014182518985417662,2.3225189879274394e-10,1.1537197785287202e-10,4.4408403616522086e-10,8.964382211643911e-11,1.779775498892573e-8
1.8924761491856387e8,44.973769521150665,9.98642983056183,0.051914474078867984,0.3205630907977751,82.69780547462541,0.007771424774567933,1.1017774307395713e-10,1.1232011871488757e-10,3.983062590967642e-10,8.93081229998602e-11,1.779774966051557e-8
1.9569561625401363e8,44.960555550631774,9.983031924523043,0.06686449944773536,0.3230913437355608,83.1960969993723,0.012373448544111952,1.7443731459619982e-10,1.1392661088107472e-10,4.224036033641161e-10,8.948482573697133e-11,1.779775298016375e-8
2.0478980194579172e8,44.94064818927177,9.97909708250791,0.0855287881761343,0.3259382455030871,83.7544262250864,0.020459806997923297,2.5976258229964467e-10,1.1605974667030229e-10,4.5440057329062783e-10,8.97194605436153e-11,1.7797755656116505e-8
2.107271238209634e8,44.92332811692326,9.975352449729522,0.10281385945606823,0.32867606150376255,84.29236523084897,0.02639547359044299,3.0796506912079664e-10,1.1726480919840694e-10,4.724764844062429e-10,8.985201051432266e-11,1.7797755670539954e-8
2.144078122905804e8,44.90879197320119,9.971809981199867,0.11862300638880341,0.3312985299805983,84.80876992298926,0.030113531406550334,3.315720338192763e-10,1.1785499022625947e-10,4.813291002863459e-10,8.991692235495934e-11,1.7797754787814286e-8
2.2322186089560482e8,44.883885336979596,9.96740222556218,0.14029566884489855,0.334441822675404,85.42361687187199,0.04163556111673089,3.8944288935219226e-10,1.1930175986804169e-10,5.030306664752779e-10,9.007605328876247e-11,1.7797756226520628e-8
2.2254064005617386e8,44.876037636080945,9.96437180042489,0.15247312771006724,0.33676577758064435,85.88400761325099,0.038421807258737645,3.7666566926364785e-10,1.189823280186836e-10,4.982392241285926e-10,9.004092540839568e-11,1.7797753353537353e-8
2.3006730475737345e8,44.853372569197035,9.960040222423777,0.17323957604092743,0.3398865409532896,86.49558322411141,0.049237763072704666,4.1085041200273584e-10,1.198369513820268e-10,5.110585952910767e-10,9.0134940487704e-11,1.7797754717462178e-8
2.453903047839115e8,44.81751918183648,9.954411064565889,0.20210522810540954,0.3438298271862556,87.26437998003792,0.07401844364069324,4.724357887247186e-10,1.2137657963352555e-10,5.341531472739241e-10,9.030427461043971e-11,1.7797756453341414e-8
2.4585473292276508e8,44.80563227216524,9.950982355705799,0.21676605569338495,0.34640639642825605,87.7730634874621,0.07030221124905055,4.6537027358827494e-10,1.2119993884830712e-10,5.315035963134447e-10,9.028483669161506e-11,1.779775364818853e-8
2.480024553864748e8,44.79123615482772,9.947279743167087,0.23305589833892051,0.34916141335724415,88.3160490877949,0.06989741947745835,4.647964696931162e-10,1.2118559160153033e-10,5.312884219656534e-10,9.028326635277712e-11,1.7797753915868267e-8
