iteration,chain,nn_params[1],nn_params[2],nn_params[3],nn_params[4],nn_params[5],nn_params[6],lp,n_steps,is_accept,acceptance_rate,log_density,hamiltonian_energy,hamiltonian_energy_error,max_hamiltonian_energy_error,tree_depth,numerical_error,step_size,nom_step_size
1018,1,0.6089481321103924,-0.14336563520995796,0.8685561173090471,-0.6652234636311546,-0.1751029482454044,0.9543364002419422,707.8018550973884,1023.0,1.0,0.916799772318538,707.8018550973884,-706.8840142723895,0.1537723958015249,0.3824149929923806,10.0,0.0,0.0014150601313437207,0.0014150601313437207
1019,1,0.6113009243679315,-0.14816860562265202,0.873881857866269,-0.6618278827291885,-0.17316520751020556,0.9528484165018266,707.9128822777269,1023.0,1.0,0.5671285881714355,707.9128822777269,-705.3919810988077,-0.122091524056259,3.1562178141361983,10.0,0.0,0.0014150601313437207,0.0014150601313437207
1020,1,0.6095089342075252,-0.14635385039865342,0.8747993183437539,-0.6602582086272606,-0.17330854426952577,0.9523820168443999,707.9435512124508,1023.0,1.0,0.7049137207692138,707.9435512124508,-704.7552290752246,-0.022604934234323082,1.4525240342391044,10.0,0.0,0.0014150601313437207,0.0014150601313437207
1021,1,0.6088610470753104,-0.16138587434325216,0.8814922807059619,-0.6604446372157006,-0.18440945219456023,0.9506293876000813,707.9220338518757,1023.0,1.0,0.8729745187184215,707.9220338518757,-706.6412188046029,-0.011429271638462524,0.8675184415297963,10.0,0.0,0.0014150601313437207,0.0014150601313437207
1022,1,0.6108830710772603,-0.16189229246294295,0.8750688904213723,-0.6581600901348896,-0.18439915532358273,0.9541588870297991,708.2310116199324,1023.0,1.0,0.5410018635720603,708.2310116199324,-706.134254997454,-0.29908521769402796,3.2346503055355242,10.0,0.0,0.0014150601313437207,0.0014150601313437207
1023,1,0.6069673282364721,-0.154776337269511,0.8674473303818172,-0.6686959347757436,-0.16881718708659654,0.9486736672529804,707.2241286102204,1023.0,1.0,0.4603385033714812,707.2241286102204,-705.0546809217535,1.0514121944955832,3.8848863432681355,10.0,0.0,0.0014150601313437207,0.0014150601313437207
1024,1,0.6022261761218773,-0.15567760483033252,0.8740444389164828,-0.6685242636135396,-0.17819122036266832,0.9446229858999029,707.3825203664977,1023.0,1.0,0.7873547174917627,707.3825203664977,-705.2703059855937,-0.16117136968910017,1.5825052196298657,10.0,0.0,0.0014150601313437207,0.0014150601313437207
1025,1,0.6146477000242037,-0.1581529590569455,0.8738124794262682,-0.6644224070626861,-0.18547698564630918,0.9436373728121815,707.9678308712408,1023.0,1.0,0.8475712652033001,707.9678308712408,-704.9164625637385,-0.6069260822939668,1.8208901046318715,10.0,0.0,0.0014150601313437207,0.0014150601313437207
1026,1,0.6253059004145234,-0.1447620128970725,0.8617885819647553,-0.6465739887102759,-0.21156552630244738,0.9526464502998975,708.5016595849035,1023.0,1.0,0.8050197096211767,708.5016595849035,-703.4212581329137,-0.5184956779700087,2.06828115901601,10.0,0.0,0.0014150601313437207,0.0014150601313437207
1027,1,0.6148821364160028,-0.1379863860502728,0.8527942331598418,-0.6402988254188032,-0.21380525042362983,0.9558390937570589,708.2083485376935,1023.0,1.0,0.6407293507125943,708.2083485376935,-704.287109292361,0.35589962900269256,2.2791467803958767,10.0,0.0,0.0014150601313437207,0.0014150601313437207
1028,1,0.6161496040584313,-0.14319264494783118,0.8468833333734971,-0.6403811217179716,-0.2030990702100857,0.9439716413681485,708.2555699210371,1023.0,1.0,0.778682716735775,708.2555699210371,-706.7506388251168,0.02063143871544071,1.3431599678135626,10.0,0.0,0.0014150601313437207,0.0014150601313437207
1029,1,0.605659850210878,-0.14713644800362663,0.8628999600921357,-0.6478925031172249,-0.21768386633513143,0.9158129206475927,706.4919596094674,1023.0,1.0,0.6315603050824665,706.4919596094674,-704.6854185268483,1.8052941616884937,2.1756556622825656,10.0,0.0,0.0014150601313437207,0.0014150601313437207
1030,1,0.6199002173362677,-0.1459833397142152,0.8774497891443658,-0.6439560961106255,-0.21500696606885125,0.9324708105750942,707.8238126470214,1023.0,1.0,0.7418670188697428,707.8238126470214,-705.9843298303152,-1.4658154627687736,2.4969849024620316,10.0,0.0,0.0014150601313437207,0.0014150601313437207
1031,1,0.6146565843842202,-0.14704792395945343,0.8777880949756833,-0.6463649069531915,-0.21803693653324432,0.9340460311199873,707.7581043652543,1023.0,1.0,0.5077303503806595,707.7581043652543,-701.5880322149653,0.0621230295970463,3.953138907925336,10.0,0.0,0.0014150601313437207,0.0014150601313437207
1032,1,0.6036911444917442,-0.14627355827064994,0.8779150290506713,-0.6530116551281068,-0.22606521581575584,0.9371860994071688,707.1322688989565,1023.0,1.0,0.6696071914851056,707.1322688989565,-705.414673888411,0.6164078598128526,2.2021454508068246,10.0,0.0,0.0014150601313437207,0.0014150601313437207
1033,1,0.6072607944489354,-0.1368550991118172,0.871504971111526,-0.6587548352927193,-0.21492282336079263,0.9387181888342333,707.6045366834497,1023.0,1.0,0.9504248016752673,707.6045366834497,-707.0975562850642,-0.46414030028529396,-0.472554818953995,10.0,0.0,0.0014150601313437207,0.0014150601313437207
1034,1,0.6061004693318882,-0.1423782076402543,0.8646854893939467,-0.6614085908115575,-0.21329837773413735,0.9406589017759901,707.7488846053468,1023.0,1.0,0.7310470665942342,707.7488846053468,-704.1763302376592,-0.1338469690350621,1.9976231094119612,10.0,0.0,0.0014150601313437207,0.0014150601313437207
1035,1,0.609987050465991,-0.14736261532787853,0.8614419916788226,-0.6510884068521396,-0.21097252882455375,0.9503010088844522,708.5042579979673,1023.0,1.0,0.664819677975487,708.5042579979673,-704.7940053148814,-0.7639189049433526,3.69718053716997,10.0,0.0,0.0014150601313437207,0.0014150601313437207
1036,1,0.6185955876430528,-0.1464417069566981,0.8612880943677343,-0.6412249459377254,-0.20593260017010673,0.955763147439245,708.8101754554516,1023.0,1.0,0.7044375175241241,708.8101754554516,-703.8898411005854,-0.31712533966094725,2.5229005919993597,10.0,0.0,0.0014150601313437207,0.0014150601313437207
1037,1,0.6036502724548941,-0.14843959945290686,0.8617350644035325,-0.6449324427191203,-0.20791957564064925,0.9614777947489535,708.5350052143874,1023.0,1.0,0.794349269180114,708.5350052143874,-706.9358276088434,0.2758911899593386,0.9095944824583739,10.0,0.0,0.0014150601313437207,0.0014150601313437207
1038,1,0.6061050171493465,-0.14762386558295357,0.8608126287632393,-0.6446697750045709,-0.20661723636153942,0.961124353489443,708.6234459561975,1023.0,1.0,0.3970581730821014,708.6234459561975,-705.4742351833877,-0.08760286307631304,5.9046308119295645,10.0,0.0,0.0014150601313437207,0.0014150601313437207
1039,1,0.6037620326141045,-0.14778116751255507,0.862213422933032,-0.6384046836821008,-0.20231857173933598,0.9671260892730699,708.5396999090949,1023.0,1.0,0.5477751027839516,708.5396999090949,-706.4682781388385,0.08094251514978623,2.902188835804054,10.0,0.0,0.0014150601313437207,0.0014150601313437207
1040,1,0.5985986363120548,-0.15645123078919435,0.8693136017972916,-0.6412023141519468,-0.1976052603192504,0.9736062410325842,708.1326871789465,1023.0,1.0,0.8454773834788571,708.1326871789465,-707.1571704238441,0.36102324400417274,0.7608326946773332,10.0,0.0,0.0014150601313437207,0.0014150601313437207
1041,1,0.6044680037490872,-0.15597667681628652,0.8756416074434634,-0.6403250787759763,-0.191476434613007,0.9731586921984033,708.2641063002765,1023.0,1.0,0.682436586985429,708.2641063002765,-703.76106151007,-0.15856907179227164,2.064738061133653,10.0,0.0,0.0014150601313437207,0.0014150601313437207
1042,1,0.6107455801956152,-0.15790515478221054,0.8765225689049887,-0.643603133491699,-0.207030874831483,0.9668075083786344,708.407500116844,1023.0,1.0,0.8517844798861754,708.407500116844,-706.4334003467943,-0.1591213417310655,0.8836165768087767,10.0,0.0,0.0014150601313437207,0.0014150601313437207
1043,1,0.6148223831506027,-0.1567224854168117,0.8814371288196302,-0.6483793115833567,-0.19697451804917115,0.9652279483093102,708.4524549668429,1023.0,1.0,0.8257719920071497,708.4524549668429,-706.5734308368174,-0.06959494338877903,0.9718521885420159,10.0,0.0,0.0014150601313437207,0.0014150601313437207
1044,1,0.6166533848637565,-0.16364619417469034,0.8737269430333705,-0.6557097395922326,-0.2047661140791906,0.9644862975562972,708.1918753045206,1023.0,1.0,0.6063516659590708,708.1918753045206,-703.5298780582356,0.2561818819471,2.618564128213279,10.0,0.0,0.0014150601313437207,0.0014150601313437207
1045,1,0.6178061348424251,-0.1660235537536202,0.8744385848064953,-0.6504135139111784,-0.2053308314165502,0.9611785741126166,708.2912207271049,1023.0,1.0,0.7672093220250066,708.2912207271049,-705.3140664481299,-0.08013608825694973,1.2100797648604384,10.0,0.0,0.0014150601313437207,0.0014150601313437207
1046,1,0.6162201942107935,-0.16559021857499434,0.8803978625899564,-0.6576740455939409,-0.20037041428701197,0.9615069432411666,708.0103769007977,1023.0,1.0,0.6978426417350357,708.0103769007977,-704.6584079596283,0.2478976667744064,1.8069706334570128,10.0,0.0,0.0014150601313437207,0.0014150601313437207
1047,1,0.6190634337484595,-0.16619061432803825,0.8795146539196703,-0.6585933290395357,-0.19836200311945607,0.9599325768750341,708.0088931196685,1023.0,1.0,0.6320574352691817,708.0088931196685,-706.3606176907374,0.0024013981834514198,2.188726346853855,10.0,0.0,0.0014150601313437207,0.0014150601313437207
1048,1,0.6144629411850343,-0.1589510204847846,0.8742934136141133,-0.6686325660234416,-0.1820199664243692,0.9575824542056242,707.7284130788355,1023.0,1.0,0.7152718766369754,707.7284130788355,-705.0825078181563,0.3096481448480972,1.690027741328663,10.0,0.0,0.0014150601313437207,0.0014150601313437207
1049,1,0.6183815716309013,-0.15943763934604976,0.8658281302749063,-0.660394072511435,-0.18597936394126433,0.9462331582431426,708.2604983813095,1023.0,1.0,0.7721244408254019,708.2604983813095,-705.4225923308873,-0.45039787353550764,2.012347247738262,10.0,0.0,0.0014150601313437207,0.0014150601313437207
1050,1,0.6247088105160925,-0.15790253251569203,0.8704243725206456,-0.6549665557210945,-0.1858944944995762,0.9461045277841101,708.4097406809603,1023.0,1.0,0.8875797424173647,708.4097406809603,-706.9189722918746,-0.16513090154739984,0.8417277339165139,10.0,0.0,0.0014150601313437207,0.0014150601313437207
1051,1,0.6030189447119175,-0.15766161138537158,0.8826581689069578,-0.6541108324019466,-0.1821640394477319,0.955104725895755,708.0484013537013,1023.0,1.0,0.7526155563880574,708.0484013537013,-706.6086374312302,0.34262011804435133,1.5032220657112703,10.0,0.0,0.0014150601313437207,0.0014150601313437207
1052,1,0.5993465268199787,-0.15053894467278336,0.8745243606767027,-0.6182824035548644,-0.18098160629496654,0.9697776334815754,707.5275235835674,1023.0,1.0,0.7620563379220574,707.5275235835674,-703.5418958663362,0.5982317881497465,1.7158729835567783,10.0,0.0,0.0014150601313437207,0.0014150601313437207
1053,1,0.6116976650653186,-0.15557836412905637,0.8692744156173358,-0.6175933959253558,-0.19534492837558623,0.9678470372176807,708.0609485900166,1023.0,1.0,0.8081024213670591,708.0609485900166,-706.019143530785,-0.5497421672411065,1.7940796111062127,10.0,0.0,0.0014150601313437207,0.0014150601313437207
1054,1,0.6185339247062778,-0.1497246871430191,0.885288391936825,-0.6105169794029747,-0.19774942285025793,0.9777568245943759,706.7975564850418,1023.0,1.0,0.7653189846850273,706.7975564850418,-705.8044140626489,1.170880789816806,1.2257261803476922,10.0,0.0,0.0014150601313437207,0.0014150601313437207
1055,1,0.6147698374698347,-0.14969231590833051,0.8882734349879118,-0.6113706716866826,-0.20281306363425353,0.9859965088637827,706.1067251577741,1023.0,1.0,0.3790816713032804,706.1067251577741,-703.9835251307286,0.6510426652660044,4.852676773337066,10.0,0.0,0.0014150601313437207,0.0014150601313437207
1056,1,0.5995047806489818,-0.14593813972318356,0.8777849244756009,-0.6067581121428648,-0.20835452925382716,0.9771011731349863,706.3230044581647,1023.0,1.0,0.6305186668134944,706.3230044581647,-700.5604858675539,-0.0983357505776894,2.99996124490076,10.0,0.0,0.0014150601313437207,0.0014150601313437207
1057,1,0.595945351363163,-0.14442599217413643,0.8785943904246556,-0.6090901458136676,-0.20803051765544142,0.9764558369215671,706.3657811614186,1023.0,1.0,0.8118804842210007,706.3657811614186,-704.6228453848304,-0.03911134333236532,0.9689677082009212,10.0,0.0,0.0014150601313437207,0.0014150601313437207
1058,1,0.584478236046003,-0.1435719887742386,0.8805057102378693,-0.6022064723626045,-0.2075162025650213,0.9694751003227385,705.3744024281089,1023.0,1.0,0.7747446757348913,705.3744024281089,-704.7700071905051,1.0564901840879202,1.2141395106190203,10.0,0.0,0.0014150601313437207,0.0014150601313437207
1059,1,0.5825734501360118,-0.14305219759902846,0.8785635299931744,-0.6013051192560385,-0.20671714988454587,0.9691763799030795,705.235157617003,1023.0,1.0,0.17010004400792914,705.235157617003,-700.2335772559642,0.15481140274471272,11.983188193686715,10.0,0.0,0.0014150601313437207,0.0014150601313437207
1060,1,0.5796362150139729,-0.14600874699285235,0.8740319453672833,-0.5955238636544129,-0.20831319548543628,0.970251858801999,704.4734417665975,1023.0,1.0,0.2759374967007387,704.4734417665975,-703.2199353839873,0.7910599455015017,5.02092685878938,10.0,0.0,0.0014150601313437207,0.0014150601313437207
1061,1,0.5772787772668176,-0.14785601665927475,0.881371033509435,-0.5956495688425564,-0.20128551329046834,0.9685156691218051,704.3129835193879,1023.0,1.0,0.4228630716846041,704.3129835193879,-699.2939710421608,0.15125087014700966,6.320287186018845,10.0,0.0,0.0014150601313437207,0.0014150601313437207
1062,1,0.5734756503250497,-0.1625306253344376,0.8699695725079581,-0.5959213708874257,-0.21064003875859064,0.9695171652344715,703.7706448419552,1023.0,1.0,0.7978645534707812,703.7706448419552,-702.7267239089642,0.5696813423049889,1.0113126730535669,10.0,0.0,0.0014150601313437207,0.0014150601313437207
1063,1,0.5796114550402316,-0.1698382414775432,0.88022971345599,-0.6009422417294938,-0.22313082800141049,1.0035481458250368,701.0680588661362,1023.0,1.0,0.35898442073078407,701.0680588661362,-695.6164808893653,2.4905179396497488,7.904996632398593,10.0,0.0,0.0014150601313437207,0.0014150601313437207
1064,1,0.5864417401212564,-0.16503611609322955,0.8946629958579898,-0.6109108632470003,-0.23570365410520036,0.997007457151749,701.7308671429143,1023.0,1.0,0.9467138125464689,701.7308671429143,-700.538227979152,-0.7362847457632142,-0.7408924795325902,10.0,0.0,0.0014150601313437207,0.0014150601313437207
1065,1,0.5894561028783172,-0.1646201414023975,0.885987176129763,-0.6081749959961181,-0.23345722624809714,0.996659582937268,702.4586101282858,1023.0,1.0,0.46893935800967185,702.4586101282858,-700.6922189113894,-0.6934952166047879,3.9961428922827054,10.0,0.0,0.0014150601313437207,0.0014150601313437207
1066,1,0.6088357598518765,-0.1603211101390878,0.8842527545345648,-0.6041721116311008,-0.24133772270748372,1.0032987090707353,701.6628265192325,1023.0,1.0,0.6365265317905805,701.6628265192325,-698.5069849730484,0.733939768534583,2.5699004076089977,10.0,0.0,0.0014150601313437207,0.0014150601313437207
1067,1,0.5988019071953987,-0.15879354419010755,0.8832508729829798,-0.6012037908222074,-0.23304222756948806,0.9976583232662487,702.547408716167,1023.0,1.0,0.7887994099157449,702.547408716167,-700.4121406257507,-0.8182324270713934,2.139998157232071,10.0,0.0,0.0014150601313437207,0.0014150601313437207
1068,1,0.6113305045818971,-0.16518414213394703,0.8863531252885071,-0.608866919529624,-0.22797616557703307,0.9919339333119209,704.1052665344222,1023.0,1.0,0.8268025611001044,704.1052665344222,-702.783627658994,-1.594397036036412,-2.2644090227985316,10.0,0.0,0.0014150601313437207,0.0014150601313437207
1069,1,0.6023652766548064,-0.17307389699712025,0.8948892829504882,-0.6230940878011694,-0.20262375123966767,1.0025310477185547,703.8390829271416,1023.0,1.0,0.8423198130692415,703.8390829271416,-701.7166047731971,0.1967059625847014,1.2282312221719849,10.0,0.0,0.0014150601313437207,0.0014150601313437207
1070,1,0.6123102868752829,-0.176393539523774,0.8687615547008594,-0.6156795157389982,-0.21086917605330305,0.9915783054625084,705.3452302733023,1023.0,1.0,0.609606086073497,705.3452302733023,-699.3386572603583,-1.3852340681368105,5.565038053055787,10.0,0.0,0.0014150601313437207,0.0014150601313437207
1071,1,0.6161452919110073,-0.17435567937212545,0.8706590811086593,-0.6330278995731196,-0.2069730507072485,0.992996133727109,706.1466316343538,1023.0,1.0,0.6250377647294361,706.1466316343538,-703.0714331536625,-0.8616930163050256,3.8452949388681645,10.0,0.0,0.0014150601313437207,0.0014150601313437207
1072,1,0.6075086012904298,-0.1637608472751449,0.8737741062006958,-0.6374519302899582,-0.2106357784413753,0.9886124273277594,706.8945293563212,1023.0,1.0,0.5182648705282901,706.8945293563212,-703.937320920241,-0.7273912906275655,4.829570168329383,10.0,0.0,0.0014150601313437207,0.0014150601313437207
1073,1,0.6005231102680678,-0.15679511114423209,0.8807389758967338,-0.6446933496687717,-0.21339701280170995,0.9830792037662355,707.0396910950296,1023.0,1.0,0.5316714104085776,707.0396910950296,-703.1133757736328,-0.14734963291266467,4.455640055886647,10.0,0.0,0.0014150601313437207,0.0014150601313437207
1074,1,0.6231067191342304,-0.1707549861455673,0.8870997725936917,-0.650052328358354,-0.2247200256490175,0.9707948257792107,706.4887211848345,1023.0,1.0,0.4978975342520539,706.4887211848345,-701.6035286970327,0.4882727282755468,5.709688046318888,10.0,0.0,0.0014150601313437207,0.0014150601313437207
1075,1,0.6329417614968057,-0.1853289868822034,0.8888929794709011,-0.6476773653591938,-0.2278774831845721,0.9685084938765289,704.9872261840948,1023.0,1.0,0.23009183016711138,704.9872261840948,-703.0158220736936,1.4722136270048622,6.30756004651937,10.0,0.0,0.0014150601313437207,0.0014150601313437207
1076,1,0.6173654137961303,-0.17739303855163588,0.8732670119467983,-0.6411304668531816,-0.2163471394396171,0.9555055463894075,707.4669314090999,1023.0,1.0,0.7075164018443963,707.4669314090999,-699.3922132082273,-2.302771570028426,5.956247359990471,10.0,0.0,0.0014150601313437207,0.0014150601313437207
1077,1,0.6190612438356904,-0.17601951933961996,0.8742144746169872,-0.6399309936758496,-0.21595787602699326,0.955353710325518,707.5527495855,1023.0,1.0,0.3533094531632286,707.5527495855,-703.9818730718166,-0.0883621909398471,6.6540690595984415,10.0,0.0,0.0014150601313437207,0.0014150601313437207
1078,1,0.6189092387638507,-0.1704243348822586,0.8686076760340183,-0.6494808589587008,-0.21082348468591966,0.9563211119516315,708.061837345308,1023.0,1.0,0.8259901214816113,708.061837345308,-706.7008686196838,-0.5092348727479248,1.3192876396198017,10.0,0.0,0.0014150601313437207,0.0014150601313437207
1079,1,0.6132286884460418,-0.17865451348663702,0.8545721863542709,-0.6480263531217767,-0.21345438272339665,0.9616593281787706,707.227301579622,1023.0,1.0,0.3623000513498997,707.227301579622,-699.9443482247002,0.8722244038573308,9.159104638965005,10.0,0.0,0.0014150601313437207,0.0014150601313437207
1080,1,0.6283282362609247,-0.17304815091643966,0.8531495124980596,-0.6477353063535496,-0.20217309817758078,0.9484840214742198,707.7206007317304,1023.0,1.0,0.8714576452753061,707.7206007317304,-706.1198696080477,-0.4615251138818621,1.1392114286849164,10.0,0.0,0.0014150601313437207,0.0014150601313437207
1081,1,0.6361496155713967,-0.16421275377004588,0.851161908506595,-0.6515497157897941,-0.19762667590002192,0.9423890794982472,707.6208589866171,1023.0,1.0,0.7483402445584865,707.6208589866171,-705.2747980119141,0.10946931449882413,1.3649319094898829,10.0,0.0,0.0014150601313437207,0.0014150601313437207
1082,1,0.6365888770032783,-0.1626444466347495,0.8655366215295749,-0.6498237647199965,-0.18989317961873745,0.942706331525411,707.9981259719933,1023.0,1.0,0.9580616474207223,707.9981259719933,-706.4690585198092,-0.417424107753277,0.5009129584866514,10.0,0.0,0.0014150601313437207,0.0014150601313437207
1083,1,0.6295828404190794,-0.1559400074949813,0.8656060336213632,-0.6459740009802072,-0.18867956063885893,0.953665165940703,708.6588001260357,1023.0,1.0,0.8612156160429526,708.6588001260357,-706.2770269623992,-0.6695690534216965,1.479007150838811,10.0,0.0,0.0014150601313437207,0.0014150601313437207
1084,1,0.6322898947270568,-0.15721082305330905,0.8660157667436993,-0.647224098858972,-0.18624932832907667,0.952712373022036,708.485472938505,1023.0,1.0,0.5687484460749597,708.485472938505,-707.38299685101,0.16650219821451628,2.4455810840319145,10.0,0.0,0.0014150601313437207,0.0014150601313437207
1085,1,0.6358822530376875,-0.14836349582125014,0.8680845505850427,-0.6440436533716223,-0.1808434963294715,0.9556703699141686,708.3200603353596,1023.0,1.0,0.5452134445278315,708.3200603353596,-706.6299264190882,0.15542573741936394,2.665992767484795,10.0,0.0,0.0014150601313437207,0.0014150601313437207
1086,1,0.6625318655313078,-0.14191175442496096,0.8807977206361725,-0.6308667452771259,-0.21063052546979616,0.9556952143034523,705.755202176543,1023.0,1.0,0.45055838230291545,705.755202176543,-703.7537592110298,2.4651136636250612,3.803853609843941,10.0,0.0,0.0014150601313437207,0.0014150601313437207
1087,1,0.6641540187701155,-0.14093349574173641,0.8778985377951005,-0.6338023999040369,-0.20491728373475757,0.9545065937750907,705.8620643836146,1023.0,1.0,0.660807236378667,705.8620643836146,-703.5524535208209,-0.09855143032780234,2.514753063209014,10.0,0.0,0.0014150601313437207,0.0014150601313437207
1088,1,0.6473246586019727,-0.12998857525640728,0.8768360562669464,-0.6208079313794344,-0.21013537113316266,0.9460372114217616,706.4424942929828,1023.0,1.0,0.8548940406644197,706.4424942929828,-703.9874251511308,-0.4661607369855574,1.4189892997403604,10.0,0.0,0.0014150601313437207,0.0014150601313437207
1089,1,0.6484193510974942,-0.12980612711679873,0.8787053648677768,-0.6193974964817403,-0.20625438062306925,0.9447754954635778,706.3131910882025,1023.0,1.0,0.641518097596984,706.3131910882025,-705.4867933195028,0.131499627569724,1.683730407808639,10.0,0.0,0.0014150601313437207,0.0014150601313437207
1090,1,0.6243616763054167,-0.13639091593212438,0.881630775142323,-0.623042014961285,-0.19791546140971253,0.9449855638223424,707.9464522689071,1023.0,1.0,0.9010784486573665,707.9464522689071,-706.8230158475733,-1.5889354563594225,-1.705059956921673,10.0,0.0,0.0014150601313437207,0.0014150601313437207
1091,1,0.6254336662331127,-0.12736685987995996,0.857091124496242,-0.6151579689546025,-0.21232682666952749,0.9621206549883412,706.9797554068766,1023.0,1.0,0.6470119556456067,706.9797554068766,-702.3970356408466,0.9964557823851692,2.33855568070328,10.0,0.0,0.0014150601313437207,0.0014150601313437207
