x1,x2,x3,x4,x5,x6
1.8446781436616096e8,29.116462513602986,8.991490511853625,0.059850597202600726,0.3268985653956821,82.17084151627103
1.8553309588790837e8,29.13384446587354,8.983032216538069,0.11952603832359217,0.3436724029501705,83.74859402484903
1.8658139543791813e8,29.15136856852846,8.974744465757245,0.1796535120163847,0.3604690285122724,85.31740730151445
1.8759903096666497e8,29.169408354986807,8.966580223804616,0.2398939037556232,0.37721115767474944,86.88387556212037
1.8856787538559636e8,29.188449372902227,8.95847451237429,0.2998093386775768,0.3937973472726512,88.45665811282528
1.894871906983975e8,29.208510453831593,8.950429530280205,0.35934779547040807,0.41021611762231996,90.03539362702432
1.904052892385315e8,29.22834509550595,8.942636267745517,0.41951226115550605,0.4267071745779622,91.59579050157384
1.9129454568148777e8,29.248696783922068,8.93499328017091,0.47967308547331966,0.44312382843232895,93.15124008418165
1.9210626104028574e8,29.270797816570404,8.927320018838218,0.5387888878408669,0.45921739016506574,94.72414856081767
1.929178369766165e8,29.292735223746494,8.919909078410138,0.598389792548458,0.475355213906455,96.27835500520443
1.9366667718797866e8,29.316047991661854,8.912531907270605,0.6572024212311341,0.4912310249265511,97.8417057282901
1.9440068736487022e8,29.339604522888376,8.905364736599944,0.7161072041576352,0.5070590059528192,99.39284155803524
1.9510660298668388e8,29.36374062813556,8.898359206282208,0.7748098868195145,0.5227685550372168,100.93733820383237
1.9578642124065882e8,29.388432544749268,8.891519512534234,0.8333025341277471,0.5383572987150316,102.47430377934386
1.9642294756368646e8,29.414050856646657,8.884783539760106,0.8912495616624392,0.5537430126081986,104.01001465515262
1.970331078403336e8,29.440239880936044,8.878205050584423,0.9488969959897638,0.5689864361707978,105.5376498349373
1.9761968581743038e8,29.466952827337046,8.871789580140225,1.0062473725539176,0.5840889998572123,107.05588630253578
1.9815940577183202e8,29.49461837353812,8.86546162321107,1.0629137918395033,0.5989557229743702,108.57188650641734
1.9868127105633357e8,29.52269607541693,8.859308154075734,1.1192969689503842,0.6136864976877483,110.07561350092743
1.9917844387705997e8,29.55130759479327,8.853306800644953,1.175269230428808,0.6282509978608313,111.56874794796198
1.9968741202423292e8,29.579890064583083,8.847557517488559,1.2312774358091763,0.6427609862059023,113.04075288898983
2.001511858410307e8,29.609328584119915,8.841902122832428,1.2865684290020079,0.6570307295714378,114.50691021778366
2.0057709057609558e8,29.639469728383702,8.836362440880347,1.3412247927710663,0.671082191328652,115.9641619021419
2.0100011872082436e8,29.669827224286855,8.831025723011944,1.3956248418839976,0.685010347096827,117.40343931720032
2.0139317264106384e8,29.70073721283494,8.825824008645927,1.4494524808639566,0.6987386154181865,118.83049272672037
2.0179111590715194e8,29.73177899193946,8.82083506056332,1.5030421567300536,0.7123501788169917,120.23747365294699
2.0215308854069468e8,29.763387584040128,8.815966109075928,1.5559772304572501,0.7257453491140154,121.6320903028377
2.0252973791640675e8,29.7950309879993,8.811321454195758,1.6087021754379618,0.7390331070957539,123.00437840825369
2.0290171529949895e8,29.82690322580127,8.806856354344268,1.6610192267197161,0.7521668206977064,124.35774212445806
2.032898292117917e8,29.85882500057881,8.802605213329887,1.7130732140619123,0.7651820316178777,125.68876833959125
2.0363375260698003e8,29.891259133513078,8.798452664223229,1.7643759785202593,0.7779664283674084,127.00637064372384
2.039791945495387e8,29.923818966180814,8.794476975235952,1.8152583280287835,0.7906012395044353,128.3035349309225
2.0433325077721944e8,29.956440042025733,8.790683095864372,1.8657512875607822,0.8030974468898353,129.57937289178048
2.046960519527504e8,29.989104026138786,8.787062205054328,1.9158353907581072,0.8154544416629863,130.8340173648267
2.0506241272457692e8,30.02181679696874,8.78359754327024,1.9654577604711452,0.8276646785725076,132.068117773419
2.054209010401207e8,30.05460202002248,8.780265017064506,2.01453377568716,0.8397143591858433,133.28274788231775
2.057968614569167e8,30.087310549972422,8.777093112822405,2.063196562662782,0.8516370507269471,134.47531517694424
2.0614389857821602e8,30.1200879161172,8.774012578784761,2.111173749398742,0.863381253218639,135.64978970572918
2.0654958990002975e8,30.15258038622187,8.771128227944219,2.1589177840356064,0.8750458698796295,136.7988178918701
2.0691998132232702e8,30.185058548844115,8.768315510202392,2.2059308498322308,0.8865371548433613,137.92974194965143
2.072976389453417e8,30.21734091346057,8.76561968960826,2.2524147000875603,0.89790187904692,139.03914112149064
2.0767168288684383e8,30.249406085005557,8.763021488444469,2.298308514290861,0.9091351095596706,140.12766509023842
2.080666088716282e8,30.2811572376872,8.760538973976425,2.343715286788729,0.9202618407684832,141.19386051308413
2.085261644240981e8,30.312494207306315,8.758205308878122,2.388816329413982,0.9313192947463557,142.23569588451414
2.0900488040359375e8,30.343445998597836,8.75596419775089,2.4334043342523053,0.9422789660952078,143.25601384598903
2.0947733532761765e8,30.3739776765408,8.753783368176558,2.4773643932821194,0.9531297483808453,144.2561383744689
2.099780832405484e8,30.404016988811897,8.751685367873039,2.520825994537536,0.9638974617175289,145.23478496045732
2.1046408761158463e8,30.433527095983482,8.749625411387365,2.5636107992473143,0.9745627953442516,146.193969791581
2.1097613337910086e8,30.462458673495394,8.74762808493317,2.605865602681948,0.9851508903005466,147.13251889997625
2.1158971889771912e8,30.49081095336483,8.7457347826205,2.647863232835804,0.9956987080501697,148.0487828747116
2.121366037920458e8,30.518436844654964,8.743809436706698,2.688998621783709,1.0061388593131886,148.94850462157527
2.1271862550742772e8,30.54535627189581,8.741912466466887,2.7296197991118576,1.0165136960866634,149.82906119233752
2.133460794692814e8,30.571537009930097,8.740034933285868,2.7697567166595642,1.026829569169226,150.69071769995247
2.1402128255256674e8,30.596937701182963,8.738161465436548,2.809413810713123,1.0370903790918409,151.53389587684237
2.1467148457712218e8,30.62138551269493,8.736237084786978,2.848357164251119,1.0472798354702997,152.3606257268601
2.1539873290391922e8,30.645001929467472,8.73430079123832,2.8868965562325695,1.057426475034282,153.16896779077234
2.162203895980996e8,30.66778030283291,8.732340337944505,2.925077818664073,1.0675377551550183,153.95906676311066
2.1701224969660664e8,30.689400569227764,8.73028534165321,2.962529242459471,1.0775950036598436,154.73412281977798
2.177850362671667e8,30.709816672686344,8.728130736728358,2.9992688032069257,1.0876036741327535,155.49422065133672
2.187022583138363e8,30.729380736319918,8.725916518052696,3.0357379220225527,1.097587712995687,156.23589328823098
2.1954888464344847e8,30.747474925243203,8.723557390129804,3.0713496022286964,1.1075280358442583,156.96470146454425
2.2047457529234233e8,30.76445517226974,8.721083165374703,3.106484494077147,1.117438374752576,157.6772965982483
2.213609196957732e8,30.779910781899748,8.718451429048857,3.14083203022517,1.127315874034923,158.37721482806526
2.2226964719460422e8,30.79397715584301,8.715663133930834,3.1745369099784897,1.1371634335602911,159.06307501519092
2.232163269764662e8,30.806660964250845,8.712706227052228,3.207631749446246,1.1469825543035657,159.7348511587123
2.241662915717529e8,30.817801491782674,8.709563981595577,3.240028927373566,1.1567760268746188,160.39405731111862
2.2519721454121065e8,30.827642607616465,8.706229415481463,3.2719100516955537,1.1665421074984017,161.03847017036696
2.262136315680857e8,30.835776967751727,8.70268490512949,3.3030486025176,1.1762901484623114,161.671673835696
2.2732339095990294e8,30.842595632105255,8.698919907985909,3.333689166070425,1.1860108453776705,162.28994221437026
2.2842900716409484e8,30.847640199927312,8.694921968485286,3.3636106428525476,1.1957187639450528,162.89698689432947
2.2955270120410132e8,30.850954076762466,8.690681031533499,3.392856907173414,1.2054123874328575,163.4920329728404
2.307853671494019e8,30.852910465573256,8.68617803897498,3.4216311120350147,1.2150788906923082,164.07143272235925
2.3204547806826553e8,30.853061069936675,8.681403865814866,3.44976043418405,1.2247380950846485,164.638970312831
2.3331439827774355e8,30.851263317681106,8.676349782455341,3.477208985166023,1.2343961209819718,165.19587105776873
2.345673111625525e8,30.847345891648885,8.671010762806013,3.5039257996351103,1.2440597712719725,165.7437364008316
2.358764369143989e8,30.841670855554515,8.665373172861777,3.5300707624906313,1.2537120778024362,166.2794864685319
2.372333266582481e8,30.834163956786377,8.65942996555274,3.5556313670683664,1.2633577694925735,166.80411156039824
2.3862908018615878e8,30.824749850961613,8.653174957035446,3.580591222401125,1.2730017837519216,167.3186288685983
2.400278483097504e8,30.813195431380613,8.646605455533537,3.6048724555786515,1.282657002071803,167.82556749512813
2.4153299140491253e8,30.800121519259413,8.639710387485222,3.628704524597828,1.2922936976775081,168.31924404838426
2.4307402045545164e8,30.785064554928105,8.632488800021514,3.6519435332322185,1.3019392192211963,168.80427300335174
2.4464175921380058e8,30.76795933685308,8.624937688907087,3.6745736180603523,1.311599354399073,169.2817530322473
2.462284489398497e8,30.74875338348403,8.617053377998907,3.696581091736553,1.3212791431569686,169.75281630415378
2.4784516898471743e8,30.727526569860565,8.608832066731162,3.717995429810092,1.3309766064598774,170.21735835705044
2.4949853997351468e8,30.704328725909022,8.600270251362776,3.738837779984341,1.340692165605987,170.67551428925086
2.5121695538088623e8,30.67936776659253,8.591366695186878,3.7591836345551606,1.3504178212841487,171.12590712854353
2.5295153825163537e8,30.65232020072336,8.582116975013593,3.7789330586912375,1.3601794284619495,171.57256278596745
2.5473541255176726e8,30.623452223859193,8.57252282071468,3.7981725560822697,1.3699646789481787,172.01362162467333
2.5650205444310367e8,30.59232422395957,8.562576757503132,3.8167506599965915,1.379807689758508,172.45434992150825
