x1,x2,x3,x4,x5,x6
1.437445725118393e8,44.98888904055248,9.990900711565333,0.016788566254044582,0.3215660506973058,80.53681207529308
1.4609902697263396e8,44.977348944205644,9.981677545387415,0.03432274619437856,0.333287304952036,80.47020398838447
1.4846181568788508e8,44.96536670181709,9.97234112953191,0.052569417460396846,0.34516075611740116,80.39931075911933
1.5084141609210417e8,44.952937523252835,9.962901572616978,0.07150554874364375,0.35718387588059963,80.32336707648857
1.5321042487614378e8,44.94013646417588,9.953349107080266,0.0912669787878839,0.36934984618412675,80.24467081283548
1.5557713342559138e8,44.9269739291853,9.943695349338284,0.11182682181849689,0.3816536563990998,80.16270671773536
1.579418803951388e8,44.91347735721769,9.933947434152138,0.13319495047720764,0.39408972392271147,80.07759893425276
1.6030534308317447e8,44.899675516203864,9.924113268082102,0.15537959580241284,0.4066524153145993,79.98946048470543
1.6266273593114367e8,44.88561111702059,9.914197951470918,0.17840872388270917,0.4193350312673207,79.89893570169929
1.6501055211825266e8,44.871330531664704,9.904207351390633,0.20229915008679972,0.43212988721326967,79.80665413513105
1.6734023245524588e8,44.85688479340418,9.894144368388535,0.22708592929544302,0.4450287886536039,79.713612853065
1.6966650898883155e8,44.84232353173618,9.884028766971852,0.25270855782790297,0.45802458519412903,79.61931184006545
1.7198409747066826e8,44.82770322333314,9.87386640268805,0.2791883707499171,0.47110992719089284,79.52451758952442
1.742975482574493e8,44.81308755526574,9.863670114815934,0.30650571836668494,0.4842772233058231,79.42939239131742
1.7661332453363138e8,44.79854545067659,9.85345389032445,0.3346337430564064,0.49751883706834926,79.33400205304325
1.7891777180074826e8,44.784123108368284,9.843217267020849,0.36362148410436795,0.5108266957330619,79.23934855154319
1.8120997959896845e8,44.769882820054406,9.832970298963978,0.3934644943301223,0.5241918998196781,79.14578110670263
1.8347270982595676e8,44.75586007606508,9.822711328578405,0.42421802515740065,0.53760482877109,79.05435188728677
1.8573224352409708e8,44.742166908756204,9.812471078649127,0.45577322993722547,0.5510561388232228,78.9642881405885
1.879857423168842e8,44.7288596260951,9.802257578465476,0.4881336120190831,0.5645379173108289,78.87597092054428
1.902028447338562e8,44.71593611250446,9.792059301918407,0.5213964742150284,0.5780400909748858,78.790932378713
1.9244037472716525e8,44.70358947532632,9.781927007230216,0.55533570862047,0.5915547371270052,78.70781556820017
1.9465219206521922e8,44.69177805456867,9.771837495504654,0.5901053297765153,0.6050719105150836,78.62865048807875
1.9683158652197605e8,44.68055562677571,9.761797832630315,0.6257062190526286,0.6185803565723339,78.55440928672353
1.9899511939360556e8,44.67002408937958,9.751829059478597,0.6620524271269552,0.6320707637353777,78.48551488298486
2.0116337842798135e8,44.66028491479158,9.741950514266462,0.6990425313388151,0.6455360474951894,78.42241709542803
2.0330101786612996e8,44.6513127940566,9.73215049468391,0.7367822101136965,0.6589661134419421,78.36678562771694
2.0544429685641915e8,44.64324152853424,9.722453728156987,0.7751003940118549,0.67235501048082,78.31905426626645
2.075404398203309e8,44.636010677052525,9.712845401361438,0.8141744599572601,0.6856929210327151,78.28099199761068
2.096588067134561e8,44.62980577915193,9.703355529091862,0.8537057703781388,0.6989779111160762,78.25333827461267
2.1175930849952897e8,44.62457869176295,9.69397386948958,0.89383586410913,0.7122041374402966,78.23767204418297
2.1383866457047752e8,44.62035752885755,9.684704822347824,0.9345543447791212,0.7253663879638732,78.23528658376716
2.1591823156599057e8,44.617198309346996,9.675553658707006,0.975745465567899,0.7384609224743365,78.24746899193842
2.1795751915979466e8,44.61505499608778,9.666521293774847,1.017551543264444,0.7514836267953972,78.27491130866832
2.200387029978564e8,44.614029542027836,9.657603808931652,1.0595843949561101,0.7644315968920982,78.31969488413166
2.2214274613624015e8,44.61406602919415,9.64879382852752,1.10189750381011,0.7773036579964172,78.38257388311267
2.2415141016909686e8,44.615027104742225,9.640116173850066,1.1449814618233412,0.7901024207255699,78.46174330992957
2.2620072855334365e8,44.61699382345457,9.631536236171527,1.188186888460442,0.8028181341290733,78.56126263047278
2.282376721547259e8,44.619865441536454,9.623062735937765,1.2317227865962317,0.8154551045612168,78.68036822815408
2.3027922584034213e8,44.62359178220631,9.61468115140714,1.2754726309920446,0.8280116675421207,78.8201877146336
2.3224797283625454e8,44.62806450308216,9.60642226006434,1.3197613043301517,0.8404996686051365,78.97853563889008
2.342156621709171e8,44.63325730344305,9.598243677422637,1.3642055714976304,0.8529081861834489,79.15861037900092
2.362750007076917e8,44.639136530505944,9.590076264031138,1.40831762860531,0.8652188902830981,79.36479023305435
2.3823370909468088e8,44.64550472614801,9.582027606697286,1.453014605278537,0.8774786129305477,79.58974975030335
2.4025540043840992e8,44.65238005478105,9.573981009535455,1.497439154689088,0.889646752082564,79.84128207350578
2.4228586410170537e8,44.65962483871502,9.565957061552455,1.5418313747639367,0.9017429792958364,80.11757627564494
2.4430233246265e8,44.66711855878278,9.557958401576359,1.5862694671415125,0.9137796225482413,80.41805506325478
2.4631570784346986e8,44.67476943056245,9.549962550433703,1.6306542614187818,0.9257579556319718,80.74369964694658
2.4831186276501867e8,44.68245798090296,9.541966437422168,1.6750193928901433,0.9376908386281658,81.09431081837194
2.503495617058281e8,44.69014293817756,9.53390409532336,1.7190059597243927,0.9495577953348547,81.473399678168
2.5243039662752295e8,44.697707850423015,9.525753507466938,1.7625659449142994,0.9613637370218984,81.88157074927462
2.5442516080126986e8,44.70484150423839,9.517613179571654,1.8063773714753435,0.9731872434167863,82.31253438437027
2.5654589958687797e8,44.71177676865113,9.50927585820335,1.8492207171235644,0.9849077372577898,82.77737037081903
2.586202017200378e8,44.718084371782744,9.500875947742786,1.8920322071935805,0.9966392514494995,83.26724036519865
2.606212749921627e8,44.72358816459924,9.49242094554748,1.9349286690736933,1.0084074339297824,83.78074631753744
2.6269347343790054e8,44.72846656277873,9.483758175275627,1.9770559903270404,1.0201157416664424,84.32494741903358
2.647441964444806e8,44.73237854531324,9.474949487459627,2.018913225206954,1.031839503340808,84.89491752524363
2.667919325988134e8,44.735240897923504,9.465956264512677,2.0603675725236186,1.0435702525484807,85.49130930179147
2.687757798669709e8,44.73677453882893,9.45681190323157,2.101741929372566,1.0553636666926012,86.11092794185711
2.7070741900496876e8,44.736897763638595,9.447483851431205,2.142941142988231,1.0672136876327218,86.75384730324166
2.726448958275783e8,44.73565478419117,9.437898732324435,2.1836078257141,1.079072405203716,87.4220672800239
2.7463051670086473e8,44.7330349012903,9.427997070914127,2.2234809205365704,1.0909048094389429,88.1167002963236
2.76732880528071e8,44.72909302041525,9.417695099457905,2.2621540669295093,1.1026502570033168,88.83997945876457
2.788587073747918e8,44.72337793597152,9.40704630174121,2.300136831360309,1.114408046271326,89.58739550167783
2.809638492334293e8,44.71560107037881,9.396063165610181,2.337653447457981,1.1262301404393276,90.35665172895519
2.8296148783317596e8,44.70534698977088,9.38479502084576,2.3751596437405933,1.1382152486644592,91.14390264709446
2.850057334763508e8,44.69303311344788,9.373102901465252,2.411776879658103,1.1502013073763693,91.95474866650726
2.8705898738104063e8,44.678399130180324,9.360996580973023,2.447690942619284,1.1622382792716743,92.78765588970252
2.890259689231233e8,44.66100369834117,9.348530624989447,2.4833953188736015,1.1744417795147915,93.6390192823676
2.910864419464626e8,44.641420121677285,9.335557648232541,2.5179078104746475,1.1866090549500268,94.51530843991327
2.93164150372274e8,44.61924121824976,9.322117406598322,2.551623751265772,1.1988426235594711,95.41405684026932
2.953095407838592e8,44.59456552121149,9.308161521455164,2.584272427794602,1.2110913303161575,96.3374158259778
2.973084834521981e8,44.56654366399812,9.293835209801458,2.616937991244896,1.2236270544697112,97.27792818266062
2.9948417566774607e8,44.536415786970814,9.278915792830855,2.6480011866130306,1.2360504073124783,98.24650190571354
3.0161795302209234e8,44.50328229963865,9.263546425553765,2.678538816094378,1.2486531184173268,99.23584628477006
3.0376440113078713e8,44.46734110844745,9.247688411403539,2.70828228977127,1.2613719147258755,100.2477334122336
3.059341477143554e8,44.42860672978201,9.231332667213133,2.7371805921412267,1.274201841492942,101.28260371009584
3.078519702599749e8,44.386185186436656,9.214674936974042,2.76649243700752,1.2875025429989748,102.32943129985942
3.0987176713538903e8,44.34132719477341,9.197478269948558,2.79460694161185,1.3008083170477032,103.40083527961066
3.120093130399255e8,44.29398307051865,9.179727350131282,2.8214672689764253,1.3141147677914347,104.49795793640295
3.1410274773414147e8,44.24364400409469,9.161535363345987,2.847788261735281,1.327645647468204,105.61386821294441
3.161731348294564e8,44.19041917879105,9.142894672933469,2.8735007481640307,1.3413790704114883,106.74851636395361
3.182058634134898e8,44.134329802107736,9.12382296244627,2.898678511316543,1.3553388623364744,107.90029055205446
